dataset_id	accession	species	tissue_or_scope	priority	status	filename	file_type	url	matrix_like
discovered_gse125708	GSE125708	Mus musculus	public discovery candidate	A	ncbi_discovery_candidate	GSE125708_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE125708&format=file&file=GSE125708_RAW.tar	True
rice_root_tip_atlas	GSE146034	Oryza sativa	root tip	B	download_candidate	GSE146034_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE146034&format=file&file=GSE146034_RAW.tar	True
discovered_gse149198	GSE149198	Homo sapiens	public discovery candidate	A	ncbi_discovery_candidate	GSE149198_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE149198&format=file&file=GSE149198_RAW.tar	True
discovered_gse149201	GSE149201	Homo sapiens	public discovery candidate	A	ncbi_discovery_candidate	GSE149201_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE149201&format=file&file=GSE149201_RAW.tar	True
discovered_gse149209	GSE149209	Homo sapiens	public discovery candidate	A	ncbi_discovery_candidate	GSE149209_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE149209&format=file&file=GSE149209_RAW.tar	True
tomato_rice_root_tip_celltype_atlas	GSE149217	Solanum lycopersicum; Oryza sativa	root tip cell types	B	download_candidate	GSE149217_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE149217&format=file&file=GSE149217_RAW.tar	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE152766&format=file&file=GSE152766_RAW.tar	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Columella_Atlas.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Columella_Atlas.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Epidermis_LRC_Atlas.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Epidermis_LRC_Atlas.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Ground_Tissue_Atlas.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Ground_Tissue_Atlas.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Root_Atlas.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Root_Atlas.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Root_Atlas_seu4.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Root_Atlas_seu4.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Root_Atlas_spliced_unspliced_raw_counts.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Root_Atlas_spliced_unspliced_raw_counts.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_Stele_Atlas.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_Stele_Atlas.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_col0_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_col0_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_dc1_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_dc1_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_dc2_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_dc2_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_pp1_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_pp1_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_rc.integrated_scr.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_rc.integrated_scr.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_rc.integrated_shr.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_rc.integrated_shr.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_rc.integrated_wt_shr_scr.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_rc.integrated_wt_shr_scr.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_10_at_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_10_at_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_11_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_11_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_12_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_12_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_1_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_1_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_20_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_20_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_21_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_21_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_25_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_25_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_30_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_30_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_31_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_31_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_36_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_36_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_37_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_37_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_40_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_40_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_51_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_51_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_52_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_52_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_53_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_53_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_sc_9_at_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_sc_9_at_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_tnw1_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_tnw1_COPILOT.rds.gz	True
arabidopsis_root_atlas	GSE152766	Arabidopsis thaliana	root	A	download_candidate	GSE152766_tnw2_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE152nnn/GSE152766/suppl/GSE152766_tnw2_COPILOT.rds.gz	True
discovered_gse157757	GSE157757	Zea mays	public discovery candidate	A	ncbi_discovery_candidate	GSE157757_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE157757&format=file&file=GSE157757_RAW.tar	True
discovered_gse157758	GSE157758	Zea mays	public discovery candidate	A	ncbi_discovery_candidate	GSE157758_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE157758&format=file&file=GSE157758_RAW.tar	True
discovered_gse182507	GSE182507	Medicago truncatula	public discovery candidate	A	ncbi_discovery_candidate	GSE182507_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE182507&format=file&file=GSE182507_RAW.tar	True
discovered_gse196882	GSE196882	Zea mays	public discovery candidate	A	ncbi_discovery_candidate	GSE196882_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE196882&format=file&file=GSE196882_RAW.tar	True
discovered_gse210881	GSE210881	Medicago truncatula	public discovery candidate	A	ncbi_discovery_candidate	GSE210881_sNucRNA-seq_Medicago_integrated_root_atlas.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE210nnn/GSE210881/suppl/GSE210881_sNucRNA-seq_Medicago_integrated_root_atlas.rds.gz	True
discovered_gse220277	GSE220277	Arabidopsis	public discovery candidate	A	ncbi_discovery_candidate	GSE220277_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE220277&format=file&file=GSE220277_RAW.tar	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_221121_curio_seed_seurat.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_221121_curio_seed_seurat.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_flower_250805.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_flower_250805.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_flower_relaxed_220706.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_flower_relaxed_220706.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_global_integration_221009.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_global_integration_221009.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_hook_Col_hls1_integrated_250221.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_hook_Col_hls1_integrated_250221.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_relaxed_global_integration_221122.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_relaxed_global_integration_221122.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_rosette_21d_230221.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_rosette_21d_230221.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_rosette_21d_relaxed_220713.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_rosette_21d_relaxed_220713.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_rosette_30d_230221.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_rosette_30d_230221.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_rosette_30d_relaxed_220706.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_rosette_30d_relaxed_220706.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_rosette_merge_220824.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_rosette_merge_220824.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seed_0d_230221.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seed_0d_230221.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seed_0d_relaxed_220711.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seed_0d_relaxed_220711.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seed_125d_250805.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seed_125d_250805.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seed_125d_relaxed_220712.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seed_125d_relaxed_220712.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_12d_230221.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_12d_230221.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_12d_relaxed_220712.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_12d_relaxed_220712.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_3d_250805.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_3d_250805.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_3d_relaxed_220711.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_3d_relaxed_220711.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_6d_230221.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_6d_230221.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_6d_relaxed_220710.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_6d_relaxed_220710.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_seedling_merge_220714.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_seedling_merge_220714.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_silique_230221.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_silique_230221.rds.gz	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_silique_relaxed_220710.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_silique_relaxed_220710.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_spatial_dataset_flower_region1_250425.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_spatial_dataset_flower_region1_250425.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_spatial_dataset_flower_region2_250425.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_spatial_dataset_flower_region2_250425.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_spatial_dataset_flower_region2_long_250425.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_spatial_dataset_flower_region2_long_250425.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_stem_250805.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_stem_250805.rds	True
arabidopsis_lifecycle_spatial_atlas	GSE226097	Arabidopsis thaliana	whole life cycle; multiple organs	A	download_candidate	GSE226097_stem_relaxed_220706.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE226nnn/GSE226097/suppl/GSE226097_stem_relaxed_220706.rds	True
discovered_gse226149	GSE226149	Glycine max	public discovery candidate	A	ncbi_discovery_candidate	GSE226149_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE226149&format=file&file=GSE226149_RAW.tar	True
arabidopsis_callus_regeneration_scrna	GSE234192	Arabidopsis thaliana	calli after 7 and 12 days on callus-inducing medium	B	download_candidate	GSE234192_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE234192&format=file&file=GSE234192_RAW.tar	True
arabidopsis_callus_regeneration_scrna	GSE234192	Arabidopsis thaliana	calli after 7 and 12 days on callus-inducing medium	B	download_candidate	GSE234192_processed.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE234nnn/GSE234192/suppl/GSE234192_processed.rds	True
cotton_glandular_terpenoid_atlas	GSE243419	Gossypium hirsutum	leaf glandular cells	B	download_candidate	GSE243419_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE243419&format=file&file=GSE243419_RAW.tar	True
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE251706&format=file&file=GSE251706_RAW.tar	True
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_Rice_12S_WT_atlas_seu3.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE251nnn/GSE251706/suppl/GSE251706_Rice_12S_WT_atlas_seu3.rds.gz	True
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_Rice_4S_XKit_Kit_NC_20241025_seu3.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE251nnn/GSE251706/suppl/GSE251706_Rice_4S_XKit_Kit_NC_20241025_seu3.rds.gz	True
