dataset_id	accession	species	tissue_or_scope	priority	status	filename	file_type	url	matrix_like
arabidopsis_scrna_method_benchmark	GSE300264	Arabidopsis thaliana	root	B	discovery_candidate	GSE300264_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE300264&format=file&file=GSE300264_RAW.tar	True
arabidopsis_scrna_method_benchmark	GSE300264	Arabidopsis thaliana	root	B	discovery_candidate	GSE300264_merged_seurat.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE300nnn/GSE300264/suppl/GSE300264_merged_seurat.rds	True
arabidopsis_lateral_root_founder_atlas	GSE302041	Arabidopsis thaliana	lateral root founder cells	B	discovery_candidate	GSE302041_LRFC.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE302nnn/GSE302041/suppl/GSE302041_LRFC.rds	True
stevia_leaf_secondary_metabolism_snuc	GSE311951	Stevia rebaudiana	leaf secondary metabolism	A	discovery_candidate	GSE311951_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE311951&format=file&file=GSE311951_RAW.tar	True
rice_leaf_stress_snuc_atlas	GSE313726	Oryza sativa	leaf drought and salinity stress	A	discovery_candidate	GSE313726_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE313726&format=file&file=GSE313726_RAW.tar	True
rice_leaf_stress_snuc_atlas	GSE313726	Oryza sativa	leaf drought and salinity stress	A	discovery_candidate	GSE313726_OsLeafStressIntegrated.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE313nnn/GSE313726/suppl/GSE313726_OsLeafStressIntegrated.rds	True
tomato_mycorrhiza_snuc_atlas	GSE314252	Solanum lycopersicum	root mycorrhizal symbiosis	B	discovery_candidate	GSE314252_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE314252&format=file&file=GSE314252_RAW.tar	True
tomato_mycorrhiza_snuc_atlas	GSE314252	Solanum lycopersicum	root mycorrhizal symbiosis	B	discovery_candidate	GSE314252_seuratObj_for_pub.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE314nnn/GSE314252/suppl/GSE314252_seuratObj_for_pub.rds	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Alyrata_flower_buds_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Alyrata_flower_buds_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Alyrata_mature_leaf_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Alyrata_mature_leaf_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Alyrata_root_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Alyrata_root_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Alyrata_shoot.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Alyrata_shoot.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Athaliana_flower_buds_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Athaliana_flower_buds_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Athaliana_mature_leaf_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Athaliana_mature_leaf_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Athaliana_seedling_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Athaliana_seedling_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Boleracea_flower_buds_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Boleracea_flower_buds_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Boleracea_mature_leaf_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Boleracea_mature_leaf_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Boleracea_root_combined.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Boleracea_root_combined.h5ad	True
brassicaceae_regulatory_multiome	GSE332675	Brassicaceae	cell-type regulatory grammar	B	discovery_candidate	GSE332675_anndata_object.snATAC_Boleracea_shoot.h5ad	h5ad	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE332nnn/GSE332675/suppl/GSE332675_anndata_object.snATAC_Boleracea_shoot.h5ad	True
